- 1131628689 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.18.09.523638 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09cc4200, mask 0x80
- 1131678531 2005.11.10 R14-M1-N0-C:J07-U11 2005-11-10-19.08.51.891318 R14-M1-N0-C:J07-U11 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 10, bit 3
- 1131678532 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.08.52.017043 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678533 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.08.53.194475 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678538 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-19.08.58.105594 R05-M1-N8-C:J14-U01 RAS KERNEL INFO CE sym 33, at 0x019ae900, mask 0x10
- 1131678538 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.08.58.508698 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131678538 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-19.08.58.602210 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131678538 2005.11.10 R14-M1-N0-C:J07-U11 2005-11-10-19.08.58.816052 R14-M1-N0-C:J07-U11 RAS KERNEL INFO CE sym 10, at 0x01d7a160, mask 0x10
- 1131678539 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.08.59.236576 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678539 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.08.59.888510 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678544 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-19.09.04.762585 R05-M1-N8-C:J14-U01 RAS KERNEL INFO CE sym 33, at 0x019ae900, mask 0x10
- 1131678545 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.09.05.122783 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131678545 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-19.09.05.196540 R20-M0-NC-C:J16-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131678545 2005.11.10 R14-M1-N0-C:J07-U11 2005-11-10-19.09.05.375781 R14-M1-N0-C:J07-U11 RAS KERNEL INFO CE sym 10, at 0x01d7a160, mask 0x10
- 1131678545 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.05.679982 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678546 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.06.300389 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678551 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-19.09.11.107805 R05-M1-N8-C:J14-U01 RAS KERNEL INFO CE sym 33, at 0x019ae900, mask 0x10
- 1131678551 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.09.11.446605 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131678551 2005.11.10 R14-M1-N0-C:J07-U11 2005-11-10-19.09.11.628487 R14-M1-N0-C:J07-U11 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1131678551 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.11.824529 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678552 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.12.421708 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678557 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-19.09.17.528214 R05-M1-N8-C:J14-U01 RAS KERNEL INFO CE sym 33, at 0x019ae900, mask 0x10
- 1131678558 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.09.18.301938 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131678558 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.18.580283 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678559 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.19.134103 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678565 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-19.09.25.418904 R05-M1-N8-C:J14-U01 RAS KERNEL INFO CE sym 33, at 0x019ae900, mask 0x10
- 1131678565 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.09.25.785387 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131678565 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.25.973860 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678566 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.26.567709 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678571 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-19.09.31.165524 R05-M1-N8-C:J14-U01 RAS KERNEL INFO CE sym 33, at 0x019ae900, mask 0x10
- 1131678571 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.09.31.512976 R20-M0-NC-C:J13-U11 RAS KERNEL INFO total of 5 ddr error(s) detected and corrected
- 1131678571 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.31.706871 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x1211fee0, mask 0x10
- 1131678572 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.32.185105 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678576 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-19.09.36.047714 R05-M1-N8-C:J14-U01 RAS KERNEL INFO CE sym 33, at 0x019ae900, mask 0x10
- 1131678576 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.36.113038 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678576 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.36.368369 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678577 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-19.09.37.165479 R05-M1-N8-C:J14-U01 RAS KERNEL INFO CE sym 33, at 0x019ae900, mask 0x10
- 1131678577 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.37.229611 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678577 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.37.429804 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678578 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-19.09.38.582737 R05-M1-N8-C:J14-U01 RAS KERNEL INFO total of 8 ddr error(s) detected and corrected
- 1131678578 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.38.672770 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678578 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.38.871673 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678579 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.39.491992 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678579 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.39.678061 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678580 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.40.261706 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678580 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.40.448946 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678581 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.41.145933 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678581 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.41.361400 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678581 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.41.969914 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678582 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.42.172714 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678583 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.43.016803 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678583 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.43.199281 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678583 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.43.621344 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678583 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.43.825481 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678584 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.44.270807 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678584 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.44.452862 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678584 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.44.813692 R23-M1-N0-C:J08-U11 RAS KERNEL INFO CE sym 25, at 0x12127ee0, mask 0x10
- 1131678585 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.45.015877 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678585 2005.11.10 R23-M1-N0-C:J08-U11 2005-11-10-19.09.45.350353 R23-M1-N0-C:J08-U11 RAS KERNEL INFO total of 18 ddr error(s) detected and corrected
- 1131678585 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.45.533856 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678585 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.45.958420 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678586 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.46.347721 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678586 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.46.783881 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678587 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.47.143271 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678587 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.47.511030 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678588 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.48.163894 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678588 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.48.550437 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678588 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.48.803663 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678589 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.49.052205 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678589 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.49.333888 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678589 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.49.584702 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131679706 2005.11.10 R62-M1-N0-I:J18-U11 2005-11-10-19.28.26.383568 R62-M1-N0-I:J18-U11 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679706 2005.11.10 R62-M1-N0-I:J18-U01 2005-11-10-19.28.26.407423 R62-M1-N0-I:J18-U01 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679706 2005.11.10 R62-M1-N4-I:J18-U11 2005-11-10-19.28.26.431443 R62-M1-N4-I:J18-U11 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679706 2005.11.10 R62-M1-N4-I:J18-U01 2005-11-10-19.28.26.461603 R62-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679706 2005.11.10 R62-M1-N8-I:J18-U11 2005-11-10-19.28.26.491235 R62-M1-N8-I:J18-U11 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679706 2005.11.10 R62-M1-N8-I:J18-U01 2005-11-10-19.28.26.515326 R62-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679706 2005.11.10 R62-M1-NC-I:J18-U11 2005-11-10-19.28.26.541207 R62-M1-NC-I:J18-U11 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679706 2005.11.10 R62-M1-NC-I:J18-U01 2005-11-10-19.28.26.563289 R62-M1-NC-I:J18-U01 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679850 2005.11.10 R62-M1-N0-I:J18-U11 2005-11-10-19.30.50.689720 R62-M1-N0-I:J18-U11 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679850 2005.11.10 R62-M1-N0-I:J18-U01 2005-11-10-19.30.50.713745 R62-M1-N0-I:J18-U01 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679850 2005.11.10 R62-M1-N4-I:J18-U11 2005-11-10-19.30.50.737974 R62-M1-N4-I:J18-U11 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679850 2005.11.10 R62-M1-N4-I:J18-U01 2005-11-10-19.30.50.761674 R62-M1-N4-I:J18-U01 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679850 2005.11.10 R62-M1-N8-I:J18-U11 2005-11-10-19.30.50.791646 R62-M1-N8-I:J18-U11 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679850 2005.11.10 R62-M1-N8-I:J18-U01 2005-11-10-19.30.50.815562 R62-M1-N8-I:J18-U01 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679850 2005.11.10 R62-M1-NC-I:J18-U11 2005-11-10-19.30.50.839490 R62-M1-NC-I:J18-U11 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131679850 2005.11.10 R62-M1-NC-I:J18-U01 2005-11-10-19.30.50.863507 R62-M1-NC-I:J18-U01 RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
- 1131682296 2005.11.10 R62-M0-N8-I:J18-U01 2005-11-10-20.11.36.453839 R62-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: In packet from node 415.0 (R62-M0-N8-C:J05-U11), message code 2 is not 3 or 4294967295 (softheader=001f019f 00030000 00000001 00000000)
- 1131682513 2005.11.10 R62-M0-N0-I:J18-U01 2005-11-10-20.15.13.906308 R62-M0-N0-I:J18-U01 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131682514 2005.11.10 R62-M0-N4-I:J18-U11 2005-11-10-20.15.14.034736 R62-M0-N4-I:J18-U11 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131682514 2005.11.10 R62-M0-N8-I:J18-U11 2005-11-10-20.15.14.075535 R62-M0-N8-I:J18-U11 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131682514 2005.11.10 R62-M0-N8-I:J18-U01 2005-11-10-20.15.14.101671 R62-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131682514 2005.11.10 R62-M0-NC-I:J18-U11 2005-11-10-20.15.14.133898 R62-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131682514 2005.11.10 R62-M0-N4-I:J18-U01 2005-11-10-20.15.14.255445 R62-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131682514 2005.11.10 R62-M0-NC-I:J18-U01 2005-11-10-20.15.14.285933 R62-M0-NC-I:J18-U01 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131682514 2005.11.10 R62-M0-N0-I:J18-U11 2005-11-10-20.15.14.406370 R62-M0-N0-I:J18-U11 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131685106 2005.11.10 R62-M0-N4-I:J18-U11 2005-11-10-20.58.26.132033 R62-M0-N4-I:J18-U11 RAS KERNEL INFO ciod: In packet from node 127.0 (R62-M0-N6-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003f007f 00030000 00000001 00000000)
- 1131685825 2005.11.10 R62-M0-NC-I:J18-U01 2005-11-10-21.10.25.727612 R62-M0-NC-I:J18-U01 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131685826 2005.11.10 R62-M0-NC-I:J18-U11 2005-11-10-21.10.26.346035 R62-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131685826 2005.11.10 R62-M0-N0-I:J18-U11 2005-11-10-21.10.26.403467 R62-M0-N0-I:J18-U11 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131685826 2005.11.10 R62-M0-N0-I:J18-U01 2005-11-10-21.10.26.427075 R62-M0-N0-I:J18-U01 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131685826 2005.11.10 R62-M0-N8-I:J18-U11 2005-11-10-21.10.26.451312 R62-M0-N8-I:J18-U11 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131685826 2005.11.10 R62-M0-N8-I:J18-U01 2005-11-10-21.10.26.475666 R62-M0-N8-I:J18-U01 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
- 1131685826 2005.11.10 R62-M0-N4-I:J18-U01 2005-11-10-21.10.26.507246 R62-M0-N4-I:J18-U01 RAS KERNEL INFO ciod: pollControlDescriptors: Detected the debugger died.
KERNMC 1131691007 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.47.399584 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL machine check interrupt
- 1131691007 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.47.477071 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL instruction address: 0x0013e2ac
- 1131691007 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.47.587223 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL machine check status register: 0x81000000
- 1131691007 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.47.700614 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL summary...........................1
- 1131691007 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.47.834027 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL instruction plb error.............0
- 1131691007 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.47.946702 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL data read plb error...............0
- 1131691008 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.48.060773 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL data write plb error..............0
- 1131691008 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.48.175338 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL tlb error.........................0
- 1131691008 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.48.412704 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL i-cache parity error..............0
- 1131691008 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.48.884520 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL d-cache search parity error.......0
- 1131691009 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.49.914725 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL d-cache flush parity error........1
- 1131691010 2005.11.10 R41-M0-N4-C:J16-U01 2005-11-10-22.36.50.886124 R41-M0-N4-C:J16-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 25, bit 2
- 1131691012 2005.11.10 R44-M1-N4-C:J04-U01 2005-11-10-22.36.52.659574 R44-M1-N4-C:J04-U01 RAS KERNEL INFO 1 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected
- 1131691012 2005.11.10 R44-M1-N4-C:J04-U01 2005-11-10-22.36.52.785041 R44-M1-N4-C:J04-U01 RAS KERNEL INFO 2 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131691012 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.52.906213 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL imprecise machine check...........0
- 1131691013 2005.11.10 R47-M0-NF-C:J12-U11 2005-11-10-22.36.53.738471 R47-M0-NF-C:J12-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 34, bit 3
- 1131691013 2005.11.10 R41-M0-N4-C:J16-U01 2005-11-10-22.36.53.987351 R41-M0-N4-C:J16-U01 RAS KERNEL INFO CE sym 25, at 0x123147e0, mask 0x20
- 1131691016 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.56.003607 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL machine state register: 0x0002f900
- 1131691016 2005.11.10 R50-M0-NF-C:J04-U11 2005-11-10-22.36.56.060345 R50-M0-NF-C:J04-U11 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 31, bit 6
- 1131691016 2005.11.10 R53-M1-N0-C:J04-U11 2005-11-10-22.36.56.197970 R53-M1-N0-C:J04-U11 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131691016 2005.11.10 R53-M1-N0-C:J04-U11 2005-11-10-22.36.56.282279 R53-M1-N0-C:J04-U11 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131691016 2005.11.10 R44-M1-N4-C:J04-U01 2005-11-10-22.36.56.659330 R44-M1-N4-C:J04-U01 RAS KERNEL INFO 2 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131691017 2005.11.10 R47-M0-NF-C:J12-U11 2005-11-10-22.36.57.199744 R47-M0-NF-C:J12-U11 RAS KERNEL INFO CE sym 34, at 0x0a0a1160, mask 0x10
- 1131691017 2005.11.10 R41-M0-N4-C:J16-U01 2005-11-10-22.36.57.346868 R41-M0-N4-C:J16-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131691019 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.36.59.374540 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL wait state enable.................0
- 1131691019 2005.11.10 R50-M0-NF-C:J04-U11 2005-11-10-22.36.59.421324 R50-M0-NF-C:J04-U11 RAS KERNEL INFO CE sym 31, at 0x0237ca00, mask 0x02
- 1131691019 2005.11.10 R47-M0-NF-C:J12-U11 2005-11-10-22.36.59.807827 R47-M0-NF-C:J12-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131691021 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.37.01.794985 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL critical input interrupt enable...1
- 1131691021 2005.11.10 R50-M0-NF-C:J04-U11 2005-11-10-22.37.01.841959 R50-M0-NF-C:J04-U11 RAS KERNEL INFO CE sym 31, at 0x0237ca00, mask 0x02
- 1131691024 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.37.04.152901 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL external input interrupt enable...1
- 1131691024 2005.11.10 R50-M0-NF-C:J04-U11 2005-11-10-22.37.04.202400 R50-M0-NF-C:J04-U11 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1131691025 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.37.05.883162 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL problem state (0=sup,1=usr).......1
- 1131691028 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.37.08.481369 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL floating point instr. enabled.....1
- 1131691031 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.37.11.119841 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL machine check enable..............1
- 1131691033 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.37.13.048734 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL floating pt ex mode 0 enable......1
- 1131691034 2005.11.10 R44-M0-N9-C:J08-U11 2005-11-10-22.37.14.306065 R44-M0-N9-C:J08-U11 RAS KERNEL FATAL debug wait enable.................0
