1137585740 2006.01.18 bn398 Jan 18 04:02:20 bn398/bn398 sendmail[31373]: My unqualified host name (bn398) unknown; sleeping for retry
1137587153 2006.01.18 an174 Jan 18 04:25:53 an174/an174 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587153 2006.01.18 an174 Jan 18 04:25:53 an174/an174 snmpd[22839]: Got trap from peer on fd 13
1137587153 2006.01.18 dn30 Jan 18 04:25:53 dn30/dn30 kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob.c[2353]: XHH_hob_query: Device in FATAL state
1137587153 2006.01.18 tbird-sm1 Jan 18 04:25:53 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137587155 2006.01.18 bn278 Jan 18 04:25:55 bn278/bn278 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587155 2006.01.18 bn278 Jan 18 04:25:55 bn278/bn278 snmpd[2009]: Got trap from peer on fd 13
1137587156 2006.01.18 bn61 Jan 18 04:25:56 bn61/bn61 ntpd[2282]: synchronized to 10.100.10.250, stratum 3
1137587157 2006.01.18 tbird-sm1 Jan 18 04:25:57 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137587157 2006.01.18 tbird-sm1 Jan 18 04:25:57 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137587159 2006.01.18 bn583 Jan 18 04:25:59 bn583/bn583 ntpd[2270]: synchronized to 10.100.8.250, stratum 3
1137587159 2006.01.18 dn471 Jan 18 04:25:59 dn471/dn471 ntpd[2279]: synchronized to 10.100.24.250, stratum 3
1137587160 2006.01.18 bn226 Jan 18 04:26:00 bn226/bn226 ntpd[2278]: synchronized to 10.100.12.250, stratum 3
1137587160 2006.01.18 bn84 Jan 18 04:26:00 bn84/bn84 ntpd[2275]: synchronized to 10.100.12.250, stratum 3
1137587162 2006.01.18 bn271 Jan 18 04:26:02 bn271/bn271 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587162 2006.01.18 bn271 Jan 18 04:26:02 bn271/bn271 snmpd[8063]: Got trap from peer on fd 13
1137587163 2006.01.18 bn269 Jan 18 04:26:03 bn269/bn269 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587163 2006.01.18 bn269 Jan 18 04:26:03 bn269/bn269 snmpd[2008]: Got trap from peer on fd 13
1137587164 2006.01.18 an183 Jan 18 04:26:04 an183/an183 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587164 2006.01.18 an183 Jan 18 04:26:04 an183/an183 snmpd[22975]: Got trap from peer on fd 13
1137587165 2006.01.18 bn147 Jan 18 04:26:05 bn147/bn147 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587165 2006.01.18 bn147 Jan 18 04:26:05 bn147/bn147 snmpd[2009]: Got trap from peer on fd 13
1137587167 2006.01.18 an690 Jan 18 04:26:07 an690/an690 kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob.c[2353]: XHH_hob_query: Device in FATAL state
1137587167 2006.01.18 dn930 Jan 18 04:26:07 dn930/dn930 ntpd[2273]: synchronized to 10.100.28.250, stratum 3
1137587168 2006.01.18 bn126 Jan 18 04:26:08 bn126/bn126 ntpd[2270]: synchronized to 10.100.14.250, stratum 3
1137587168 2006.01.18 tbird-sm1 Jan 18 04:26:08 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137587171 2006.01.18 an230 Jan 18 04:26:11 an230/an230 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587171 2006.01.18 an230 Jan 18 04:26:11 an230/an230 snmpd[16884]: Got trap from peer on fd 13
1137587172 2006.01.18 tbird-sm1 Jan 18 04:26:12 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137587172 2006.01.18 tbird-sm1 Jan 18 04:26:12 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137587173 2006.01.18 bn208 Jan 18 04:26:13 bn208/bn208 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587173 2006.01.18 bn208 Jan 18 04:26:13 bn208/bn208 snmpd[8398]: Got trap from peer on fd 13
1137587173 2006.01.18 dn379 Jan 18 04:26:13 dn379/dn379 ntpd[2258]: synchronized to 10.100.28.250, stratum 3
1137587176 2006.01.18 bn201 Jan 18 04:26:16 bn201/bn201 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587176 2006.01.18 bn201 Jan 18 04:26:16 bn201/bn201 snmpd[8751]: Got trap from peer on fd 13
1137587178 2006.01.18 bn702 Jan 18 04:26:18 bn702/bn702 ntpd[2273]: synchronized to 10.100.14.250, stratum 3
1137587178 2006.01.18 bn8 Jan 18 04:26:18 bn8/bn8 ntpd[2275]: synchronized to 10.100.8.250, stratum 3
1137587180 2006.01.18 bn728 Jan 18 04:26:20 bn728/bn728 ntpd[2267]: synchronized to 10.100.14.250, stratum 3
1137587181 2006.01.18 bn435 Jan 18 04:26:21 bn435/bn435 ntpd[2264]: synchronized to 10.100.14.250, stratum 3
1137587182 2006.01.18 bn131 Jan 18 04:26:22 bn131/bn131 ntpd[2276]: synchronized to 10.100.10.250, stratum 3
1137587182 2006.01.18 dn365 Jan 18 04:26:22 dn365/dn365 ntpd[2289]: synchronized to 10.100.30.250, stratum 3
1137587183 2006.01.18 tbird-sm1 Jan 18 04:26:23 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137587186 2006.01.18 an231 Jan 18 04:26:26 an231/an231 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587186 2006.01.18 an231 Jan 18 04:26:26 an231/an231 snmpd[22949]: Got trap from peer on fd 13
1137587187 2006.01.18 tbird-sm1 Jan 18 04:26:27 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137587187 2006.01.18 tbird-sm1 Jan 18 04:26:27 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137587188 2006.01.18 bn147 Jan 18 04:26:28 bn147/bn147 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587188 2006.01.18 bn147 Jan 18 04:26:28 bn147/bn147 snmpd[2009]: Got trap from peer on fd 13
1137587189 2006.01.18 bn77 Jan 18 04:26:29 bn77/bn77 ntpd[2264]: synchronized to 10.100.8.250, stratum 3
1137587190 2006.01.18 bn621 Jan 18 04:26:30 bn621/bn621 ntpd[2272]: synchronized to 10.100.14.250, stratum 3
1137587193 2006.01.18 bn222 Jan 18 04:26:33 bn222/bn222 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587193 2006.01.18 bn222 Jan 18 04:26:33 bn222/bn222 snmpd[2006]: Got trap from peer on fd 13
1137587196 2006.01.18 bn190 Jan 18 04:26:36 bn190/bn190 ntpd[2281]: synchronized to 10.100.14.250, stratum 3
1137587197 2006.01.18 #25# Jan 18 04:26:37 #25#/#25# kernel: LustreError: 19720:0:(events.c:61:request_out_callback()) @@@ type 8, status 19 #316#@000001019256c000 x6868458/t0 o8->#695#@NID_ca880_UUID:6 lens 240/272 ref 2 fl Rpc:/0/0 rc 0/0
1137587197 2006.01.18 #25# Jan 18 04:26:37 #25#/#25# kernel: LustreError: 19720:0:(events.c:61:request_out_callback()) previously skipped 68 similar messages
1137587198 2006.01.18 dn988 Jan 18 04:26:38 dn988/dn988 ntpd[2276]: synchronized to 10.100.26.250, stratum 3
1137587198 2006.01.18 tbird-sm1 Jan 18 04:26:38 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137587199 2006.01.18 bn201 Jan 18 04:26:39 bn201/bn201 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587199 2006.01.18 bn201 Jan 18 04:26:39 bn201/bn201 snmpd[8751]: Got trap from peer on fd 13
1137587202 2006.01.18 tbird-sm1 Jan 18 04:26:42 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137587202 2006.01.18 tbird-sm1 Jan 18 04:26:42 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137587206 2006.01.18 bn1020 Jan 18 04:26:46 bn1020/bn1020 ntpd[2291]: synchronized to 10.100.10.250, stratum 3
1137587208 2006.01.18 dn47 Jan 18 04:26:48 dn47/dn47 ntpd[2263]: synchronized to 10.100.28.250, stratum 3
1137587210 2006.01.18 an231 Jan 18 04:26:50 an231/an231 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587210 2006.01.18 an231 Jan 18 04:26:50 an231/an231 snmpd[22949]: Got trap from peer on fd 13
1137587210 2006.01.18 an71 Jan 18 04:26:50 an71/an71 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587210 2006.01.18 an71 Jan 18 04:26:50 an71/an71 snmpd[22697]: Got trap from peer on fd 13
1137587212 2006.01.18 bn276 Jan 18 04:26:52 bn276/bn276 ntpd[2284]: synchronized to 10.100.8.250, stratum 3
1137587213 2006.01.18 tbird-sm1 Jan 18 04:26:53 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137587216 2006.01.18 dn910 Jan 18 04:26:56 dn910/dn910 ntpd[2274]: synchronized to 10.100.24.250, stratum 3
1137587216 2006.01.18 dn988 Jan 18 04:26:56 dn988/dn988 ntpd[2276]: synchronized to 10.100.28.250, stratum 3
1137587217 2006.01.18 tbird-sm1 Jan 18 04:26:57 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137587217 2006.01.18 tbird-sm1 Jan 18 04:26:57 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137587218 2006.01.18 an230 Jan 18 04:26:58 an230/an230 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587218 2006.01.18 an230 Jan 18 04:26:58 an230/an230 snmpd[16884]: Got trap from peer on fd 13
1137587218 2006.01.18 bn251 Jan 18 04:26:58 bn251/bn251 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137587218 2006.01.18 bn8 Jan 18 04:26:58 bn8/bn8 ntpd[2275]: synchronized to 10.100.14.250, stratum 3
1137587218 2006.01.18 #32# Jan 18 04:26:58 #32#/#32# kernel: LustreError: 20628:0:(socknal_lib-linux.c:813:ksocknal_lib_connect_sock()) Error -113 connecting 10.100.20.251/1023 -> 10.0.4.80/988
1137587218 2006.01.18 #32# Jan 18 04:26:58 #32#/#32# kernel: LustreError: Host 10.0.4.80 was unreachable; the network or that node may be down, or Lustre may be misconfigured.
1137587219 2006.01.18 bn251 Jan 18 04:26:59 bn251/bn251 snmpd[4144]: Got trap from peer on fd 13
1137587219 2006.01.18 #9# Jan 18 04:26:59 #9#/#9# kernel: LustreError: 6191:0:(socknal_lib-linux.c:813:ksocknal_lib_connect_sock()) Error -113 connecting 10.100.16.251/1023 -> 10.0.4.80/988
1137587220 2006.01.18 an218 Jan 18 04:27:00 an218/an218 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587220 2006.01.18 an218 Jan 18 04:27:00 an218/an218 snmpd[24041]: Got trap from peer on fd 13
1137587220 2006.01.18 bn882 Jan 18 04:27:00 bn882/bn882 ntpd[2281]: synchronized to 10.100.8.250, stratum 3
1137587220 2006.01.18 bn988 Jan 18 04:27:00 bn988/bn988 ntpd[2272]: synchronized to 10.100.12.250, stratum 3
1137587222 2006.01.18 #25# Jan 18 04:27:02 #25#/#25# kernel: LustreError: 19697:0:(socknal_lib-linux.c:813:ksocknal_lib_connect_sock()) Error -113 connecting 10.100.28.251/1023 -> 10.0.4.80/988
1137587222 2006.01.18 #25# Jan 18 04:27:02 #25#/#25# kernel: LustreError: Host 10.0.4.80 was unreachable; the network or that node may be down, or Lustre may be misconfigured.
1137587222 2006.01.18 #25# Jan 18 04:27:02 #25#/#25# kernel: LustreError: previously skipped 2 similar messages
1137587223 2006.01.18 #33# Jan 18 04:27:03 #33#/#33# kernel: LustreError: 31430:0:(socknal_lib-linux.c:813:ksocknal_lib_connect_sock()) Error -113 connecting 10.100.24.251/1023 -> 10.0.4.80/988
1137587224 2006.01.18 #9# Jan 18 04:27:04 #9#/#9# kernel: LustreError: 6238:0:(lib-move.c:1510:lib_api_put()) Error sending PUT to 0xa000450: 19
1137587224 2006.01.18 #9# Jan 18 04:27:04 #9#/#9# kernel: LustreError: 6238:0:(lib-move.c:1510:lib_api_put()) previously skipped 48 similar messages
1137587225 2006.01.18 dn770 Jan 18 04:27:05 dn770/dn770 ntpd[2266]: synchronized to 10.100.30.250, stratum 3
1137587226 2006.01.18 dn51 Jan 18 04:27:06 dn51/dn51 ntpd[2281]: synchronized to 10.100.26.250, stratum 3
1137587228 2006.01.18 tbird-sm1 Jan 18 04:27:08 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137587230 2006.01.18 bn197 Jan 18 04:27:10 bn197/bn197 ntpd[2273]: synchronized to 10.100.10.250, stratum 3
1137587232 2006.01.18 bn269 Jan 18 04:27:12 bn269/bn269 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587232 2006.01.18 bn269 Jan 18 04:27:12 bn269/bn269 snmpd[2008]: Got trap from peer on fd 13
1137587232 2006.01.18 bn271 Jan 18 04:27:12 bn271/bn271 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587232 2006.01.18 bn271 Jan 18 04:27:12 bn271/bn271 snmpd[8063]: Got trap from peer on fd 13
1137587232 2006.01.18 tbird-sm1 Jan 18 04:27:12 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137587232 2006.01.18 tbird-sm1 Jan 18 04:27:12 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137587233 2006.01.18 an71 Jan 18 04:27:13 an71/an71 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587233 2006.01.18 an71 Jan 18 04:27:13 an71/an71 snmpd[22697]: Got trap from peer on fd 13
1137587235 2006.01.18 bn706 Jan 18 04:27:15 bn706/bn706 ntpd[2277]: synchronized to 10.100.14.250, stratum 3
1137587235 2006.01.18 bn955 Jan 18 04:27:15 bn955/bn955 ntpd[2278]: synchronized to 10.100.12.250, stratum 3
1137587236 2006.01.18 bn670 Jan 18 04:27:16 bn670/bn670 ntpd[2262]: synchronized to 10.100.8.250, stratum 3
1137587237 2006.01.18 bn1 Jan 18 04:27:17 bn1/bn1 ntpd[2282]: can't open /var/lib/ntp/drift.TEMP: Permission denied
1137587237 2006.01.18 bn207 Jan 18 04:27:17 bn207/bn207 ntpd[2221]: synchronized to 10.100.12.250, stratum 3
1137587239 2006.01.18 bn343 Jan 18 04:27:19 bn343/bn343 ntpd[2275]: synchronized to 10.100.12.250, stratum 3
1137587241 2006.01.18 dn348 Jan 18 04:27:21 dn348/dn348 ntpd[2280]: synchronized to 10.100.28.250, stratum 3
1137587242 2006.01.18 bn251 Jan 18 04:27:22 bn251/bn251 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137587242 2006.01.18 bn251 Jan 18 04:27:22 bn251/bn251 snmpd[4144]: Got trap from peer on fd 13
1137587243 2006.01.18 an218 Jan 18 04:27:23 an218/an218 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
